TrackName,type_of_device,configuration,microphone,recorder,sample_rate,Recordist_first_name,Recordist_last_name,recording_date,recording_time,recording_length,Audio_file,SubjectName,subject_importance,quality_rating,Species_short_name,Subject_species,sex,age_class,identified_by,certainty_of_species,latitude_degrees,latitude_minutes,latitude_seconds,latitude_orientation,longitude_degrees,longitude_minutes,longitude_seconds,longitude_orientation,elevation,Distance_from_marker,position,Marker,Area,Region,country,state_or_province,vegetation_type,Analysis,Analysis_date,Analysis_method,number_of_phrases,Textgrid_file,Keycode_file
tSMM0212-8,single microphone,MOC2012,Sennheiser omnidirectional with Telinga parabolic reflector,Marantz PMD650,44,Martin,Cody,2/8/2012,10:41:00,0:01:23,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Tracks/2012/Feb/TRK08-2-12.WAV,CATH-TLR11,Primary subject,3,CATH,California Thrasher,Unkown sex,Reproductive adult,sight and sound,5,34,5,7.03,N,118,38,12.37,W,764,175,E,on TLR,Topanga Lookout Road,Santa Monica mountains,USA,California,Chapparal,CATH processed,2/23/2013,Praat annotation,52,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_TextGrids/2012/Feb/TRK08-2-12_Triple.TextGrid,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_Keys/CATH_2012/Cath_2012SMM.pdf
tSMM0212-9,single microphone,MOC2012,Sennheiser omnidirectional with Telinga parabolic reflector,Marantz PMD650,44,Martin,Cody,2/8/2012,10:43:00,0:02:43,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Tracks/2012/Feb/TRK09-2-12.WAV,CATH-TLR11,Primary subject,3,CATH,California Thrasher,Unkown sex,Reproductive adult,sight and sound,5,34,5,7.03,N,118,38,12.37,W,764,175,E,on TLR,Topanga Lookout Road,Santa Monica mountains,USA,California,Chapparal,CATH processed,2/23/2013,Praat annotation,116,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_TextGrids/2012/Feb/TRK09-2-12_Triple.TextGrid,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_Keys/CATH_2012/Cath_2012SMM.pdf
tSMM0312-10,single microphone,MOC2012,Sennheiser omnidirectional with Telinga parabolic reflector,Marantz PMD650,44,Martin,Cody,3/29/2012,7:45:00,0:02:33,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Tracks/2012/Mar/TRKb10-3-12.WAV,CATH-TLR7,Primary subject,4,CATH,California Thrasher,Unkown sex,Reproductive adult,sight and sound,5,34,5,2.72,N,118,38,22.44,W,761,,,on TLR,Topanga Lookout Road,Santa Monica mountains,USA,California,Chapparal,CATH processed,2/23/2013,Praat annotation,86,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_TextGrids/2012/Mar/TRKb10-3-12.TextGrid,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_Keys/CATH_2012/Cath_2012SMM.pdf
tSMM0312-11,single microphone,MOC2012,Sennheiser omnidirectional with Telinga parabolic reflector,Marantz PMD650,44,Martin,Cody,3/29/2012,7:47:00,0:08:44,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Tracks/2012/Mar/TRKb11-3-12.WAV,CATH-TLR8,Primary subject,4,CATH,California Thrasher,Unkown sex,Reproductive adult,sight and sound,5,34,5,3.3,N,118,38,20.35,W,773,25,,on TLR,Topanga Lookout Road,Santa Monica mountains,USA,California,Chapparal,CATH processed,2/23/2013,Praat annotation,616,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_TextGrids/2012/Mar/TRKb11-3-12.TextGrid,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_Keys/CATH_2012/Cath_2012SMM.pdf
tSMM0312-12,single microphone,MOC2012,Sennheiser omnidirectional with Telinga parabolic reflector,Marantz PMD650,44,Martin,Cody,3/29/2012,7:55:00,0:08:41,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Tracks/2012/Mar/TRKb12-3-12.WAV,CATH-TLR8,Primary subject,4,CATH,California Thrasher,Unkown sex,Reproductive adult,sight and sound,5,34,5,3.3,N,118,38,20.35,W,773,,,on TLR,Topanga Lookout Road,Santa Monica mountains,USA,California,Chapparal,CATH processed,2/23/2013,Praat annotation,695,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_TextGrids/2012/Mar/TRKb12-3-12.TextGrid,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_Keys/CATH_2012/Cath_2012SMM.pdf
tSMM0312-13,single microphone,MOC2012,Sennheiser omnidirectional with Telinga parabolic reflector,Marantz PMD650,44,Martin,Cody,3/29/2012,8:50:00,0:04:17,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Tracks/2012/Mar/TRKb13-3-12.WAV,CATH-TLR13,Primary subject,4,CATH,California Thrasher,Unkown sex,Reproductive adult,sight and sound,5,34,5,10.3,N,118,38,18.86,W,753,20,,on TLR,Topanga Lookout Road,Santa Monica mountains,USA,California,Chapparal,CATH processed,2/23/2013,Praat annotation,29,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_TextGrids/2012/Mar/TRKb13a-3-12.TextGrid,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_Keys/CATH_2012/Cath_2012SMM.pdf
tSMM0312-13,single microphone,MOC2012,Sennheiser omnidirectional with Telinga parabolic reflector,Marantz PMD650,44,Martin,Cody,3/29/2012,8:50:00,0:04:17,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Tracks/2012/Mar/TRKb13-3-12.WAV,CATH-TLR14,Primary subject,4,CATH,California Thrasher,Unkown sex,Reproductive adult,sight and sound,,34,5,9.98,N,118,38,17.37,W,751,10,,on TLR,Topanga Lookout Road,Santa Monica mountains,USA,California,Chapparal,CATH processed,2/23/2013,Praat annotation,93,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_TextGrids/2012/Mar/TRKb13b-3-12.TextGrid,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_Keys/CATH_2012/Cath_2012SMM.pdf
tSMM0312-16,single microphone,MOC2012,Sennheiser omnidirectional with Telinga parabolic reflector,Marantz PMD650,44,Martin,Cody,3/29/2012,9:05:00,0:05:19,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Tracks/2012/Mar/TRKb16-3-12.WAV,CATH-TLR9,Primary subject,3,CATH,California Thrasher,Unkown sex,Reproductive adult,sight and sound,5,34,5,4.44,N,118,38,1.88,W,743,30,,on TLR,Topanga Lookout Road,Santa Monica mountains,USA,California,Chapparal,CATH processed,2/23/2013,Praat annotation,86,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_TextGrids/2012/Mar/TRKb16-3-12.TextGrid,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_Keys/CATH_2012/Cath_2012SMM.pdf
tSMM0312-17,single microphone,MOC2012,Sennheiser omnidirectional with Telinga parabolic reflector,Marantz PMD650,44,Martin,Cody,3/29/2012,9:15:00,0:03:42,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Tracks/2012/Mar/TRKb17-3-12.WAV,CATH-TLR9,Primary subject,3,CATH,California Thrasher,Unkown sex,Reproductive adult,sight and sound,5,34,5,5.18,N,118,38,21.62,W,747,40,,on TLR,Topanga Lookout Road,Santa Monica mountains,USA,California,Chapparal,CATH processed,2/23/2013,Praat annotation,59,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_TextGrids/2012/Mar/TRKb17-3-12.TextGrid,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_Keys/CATH_2012/Cath_2012SMM.pdf
tSMM0312-37,single microphone,MOC2012,Sennheiser omnidirectional with Telinga parabolic reflector,Marantz PMD650,44,Martin,Cody,3/27/2012,7:01:00,0:06:21,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Tracks/2012/Mar/TRKa37-3-12.WAV,CATH-TLR1,Primary subject,4,CATH,California Thrasher,Unkown sex,Reproductive adult,sight and sound,5,34,4,54.22,N,118,38,40.16,W,727,20,up road,Upper Road,Topanga Lookout Road,Santa Monica mountains,USA,California,Chapparal,CATH processed,2/23/2013,Praat annotation,396,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_TextGrids/2012/Mar/TRKa37-3-12.TextGrid,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_Keys/CATH_2012/Cath_2012SMM.pdf
tSMM0312-41,single microphone,MOC2012,Sennheiser omnidirectional with Telinga parabolic reflector,Marantz PMD650,44,Martin,Cody,3/27/2012,8:12:00,0:06:58,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Tracks/2012/Mar/TRKa41-3-12.WAV,CATH-TLR12,Primary subject,4,CATH,California Thrasher,Unkown sex,Reproductive adult,sight and sound,5,34,5,8.3,N,118,38,19.51,W,749,10,W,on TLR,Topanga Lookout Road,Santa Monica mountains,USA,California,Chapparal,CATH processed,2/23/2013,Praat annotation,405,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_TextGrids/2012/Mar/TRKa41-3-12.TextGrid,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_Keys/CATH_2012/Cath_2012SMM.pdf
tSMM0312-42,single microphone,MOC2012,Sennheiser omnidirectional with Telinga parabolic reflector,Marantz PMD650,44,Martin,Cody,3/27/2012,8:20:00,0:06:51,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Tracks/2012/Mar/TRKa42-3-12.WAV,CATH-TLR10,Primary subject,4,CATH,California Thrasher,Unkown sex,Reproductive adult,sight and sound,5,34,5,3.23,N,118,38,19.41,,0,40,SE,on TLR,Topanga Lookout Road,Santa Monica mountains,USA,California,Chapparal,CATH processed,2/23/2013,Praat annotation,184,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_TextGrids/2012/Mar/TRKa42-3-12.TextGrid,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_Keys/CATH_2012/Cath_2012SMM.pdf
tSMM0312-43,single microphone,MOC2012,Sennheiser omnidirectional with Telinga parabolic reflector,Marantz PMD650,44,Martin,Cody,3/27/2012,8:30:00,0:07:50,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Tracks/2012/Mar/TRKa43-3-12.WAV,CATH-TLR9,Primary subject,4,CATH,California Thrasher,Unkown sex,Reproductive adult,sight and sound,5,34,5,3.8,N,118,38,21.36,W,758,5,,on TLR,Topanga Lookout Road,Santa Monica mountains,USA,California,Chapparal,CATH processed,2/23/2013,Praat annotation,449,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_TextGrids/2012/Mar/TRKa43-3-12.TextGrid,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_Keys/CATH_2012/Cath_2012SMM.pdf
tSMM0312-44,single microphone,MOC2012,Sennheiser omnidirectional with Telinga parabolic reflector,Marantz PMD650,44,Martin,Cody,3/27/2012,8:48:00,0:05:36,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Tracks/2012/Mar/TRKa44-3-12.WAV,CATH-TLR7,Primary subject,3,CATH,California Thrasher,Unkown sex,Reproductive adult,sight and sound,5,34,5,2.34,N,118,38,23.59,W,757,5,,on TLR,Topanga Lookout Road,Santa Monica mountains,USA,California,Chapparal,CATH processed,2/23/2013,Praat annotation,265,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_TextGrids/2012/Mar/TRKa44-3-12.TextGrid,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_Keys/CATH_2012/Cath_2012SMM.pdf
tSMM0312-45,single microphone,MOC2012,Sennheiser omnidirectional with Telinga parabolic reflector,Marantz PMD650,44,Martin,Cody,3/27/2012,8:53:00,0:01:00,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Tracks/2012/Mar/TRKa45-3-12.WAV,CATH-TLR7,Primary subject,4,CATH,California Thrasher,Unkown sex,Reproductive adult,sight and sound,5,34,5,2.31,N,118,38,23.57,W,758,5,,on TLR,Topanga Lookout Road,Santa Monica mountains,USA,California,Chapparal,CATH processed,2/23/2013,Praat annotation,42,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_TextGrids/2012/Mar/TRKa45-3-12.TextGrid,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_Keys/CATH_2012/Cath_2012SMM.pdf
tSMM0312-46,single microphone,MOC2012,Sennheiser omnidirectional with Telinga parabolic reflector,Marantz PMD650,44,Martin,Cody,3/27/2012,9:32:00,0:01:20,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Tracks/2012/Mar/TRKa46-3-12.WAV,CATH-TLR1,Primary subject,4,CATH,California Thrasher,Unkown sex,Reproductive adult,sight and sound,5,34,4,53.48,N,118,38,40,W,730,5,,Upper Road,Topanga Lookout Road,Santa Monica mountains,USA,California,Chapparal,CATH processed,2/23/2013,Praat annotation,3,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_TextGrids/2012/Mar/TRKa46-3-12.TextGrid,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_Keys/CATH_2012/Cath_2012SMM.pdf
tSMM0312-47,single microphone,MOC2012,Sennheiser omnidirectional with Telinga parabolic reflector,Marantz PMD650,44,Martin,Cody,3/27/2012,9:51:00,0:02:20,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Tracks/2012/Mar/TRKa47-3-12.WAV,CATH-TLR3,Primary subject,3,CATH,California Thrasher,Unkown sex,Reproductive adult,sight and sound,5,34,5,0.45,N,118,38,34.31,W,706,40,,on TLR,Topanga Lookout Road,Santa Monica mountains,USA,California,Chapparal,CATH processed,2/23/2013,Praat annotation,46,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_TextGrids/2012/Mar/TRKa47-3-12.TextGrid,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_Keys/CATH_2012/Cath_2012SMM.pdf
tSMM0312-48,single microphone,MOC2012,Sennheiser omnidirectional with Telinga parabolic reflector,Marantz PMD650,44,Martin,Cody,3/27/2012,9:53:00,0:03:18,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Tracks/2012/Mar/TRKa48-3-12.WAV,CATH-TLR5,Primary subject,4,CATH,California Thrasher,Unkown sex,Reproductive adult,sight and sound,5,34,5,1.45,N,118,38,29.42,W,747,40,,on TLR,Topanga Lookout Road,Santa Monica mountains,USA,California,Chapparal,CATH processed,2/23/2013,Praat annotation,93,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_TextGrids/2012/Mar/TRKa48-3-12.TextGrid,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_Keys/CATH_2012/Cath_2012SMM.pdf
tSMM0312-49,single microphone,MOC2012,Sennheiser omnidirectional with Telinga parabolic reflector,Marantz PMD650,44,Martin,Cody,3/27/2012,9:57:00,0:05:35,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Tracks/2012/Mar/TRKa49-3-12.WAV,CATH-TLR7,Primary subject,5,CATH,California Thrasher,Unkown sex,Reproductive adult,sight and sound,5,34,5,1.31,N,118,38,24.74,W,763,8,,on TLR,Topanga Lookout Road,Santa Monica mountains,USA,California,Chapparal,CATH processed,2/23/2013,Praat annotation,195,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_TextGrids/2012/Mar/TRKa49-3-12.TextGrid,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_Keys/CATH_2012/Cath_2012SMM.pdf
tSMM0312-51,single microphone,MOC2012,Sennheiser omnidirectional with Telinga parabolic reflector,Marantz PMD650,44,Martin,Cody,3/27/2012,10:04:00,0:06:23,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Tracks/2012/Mar/TRKa51-3-12.WAV,CATH-TLR4,Background species,4,CATH,California Thrasher,Unkown sex,Reproductive adult,sight and sound,5,34,5,1.91,N,118,38,21.72,W,783,10,,Upper Road,Topanga Lookout Road,Santa Monica mountains,USA,California,Chapparal,CATH processed,2/23/2013,Praat annotation,175,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_TextGrids/2012/Mar/TRKa51b-3-12.TextGrid,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_Keys/CATH_2012/Cath_2012SMM.pdf
tSMM0312-51,single microphone,MOC2012,Sennheiser omnidirectional with Telinga parabolic reflector,Marantz PMD650,44,Martin,Cody,3/27/2012,10:04:00,0:06:23,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Tracks/2012/Mar/TRKa51-3-12.WAV,CATH-TLR7,Primary subject,4,CATH,California Thrasher,Unkown sex,Reproductive adult,sight and sound,5,34,5,2.11,N,118,38,26.37,W,751,20,,on TLR,Topanga Lookout Road,Santa Monica mountains,USA,California,Chapparal,CATH processed,2/23/2013,Praat annotation,125,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_TextGrids/2012/Mar/TRKa51a-3-12.TextGrid,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_Keys/CATH_2012/Cath_2012SMM.pdf
tSMM0312-52,single microphone,MOC2012,Sennheiser omnidirectional with Telinga parabolic reflector,Marantz PMD650,44,Martin,Cody,3/27/2012,10:31:00,0:05:28,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Tracks/2012/Mar/TRKa52-3-12.WAV,CATH-TLR4,Background species,4,CATH,California Thrasher,Unkown sex,Reproductive adult,sight and sound,5,34,5,1.91,N,118,38,21.72,W,783,10,,Upper Road,Topanga Lookout Road,Santa Monica mountains,USA,California,Chapparal,CATH processed,2/23/2013,Praat annotation,351,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_TextGrids/2012/Mar/TRKa52-3-12.TextGrid,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_Keys/CATH_2012/Cath_2012SMM.pdf
tSMM0312-53,single microphone,MOC2012,Sennheiser omnidirectional with Telinga parabolic reflector,Marantz PMD650,44,Martin,Cody,3/27/2012,10:40:00,0:07:16,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Tracks/2012/Mar/TRKa53-3-12.WAV,CATH-TLR3,Primary subject,4,CATH,California Thrasher,Unkown sex,Reproductive adult,sight and sound,5,34,5,0.08,N,118,38,39.79,W,745,10,up road,on TLR,Topanga Lookout Road,Santa Monica mountains,USA,California,Chapparal,CATH processed,2/23/2013,Praat annotation,319,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_TextGrids/2012/Mar/TRKa53-3-12.TextGrid,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_Keys/CATH_2012/Cath_2012SMM.pdf
tSMM0312-54,single microphone,MOC2012,Sennheiser omnidirectional with Telinga parabolic reflector,Marantz PMD650,44,Martin,Cody,3/27/2012,10:50:00,0:03:28,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Tracks/2012/Mar/TRKa54-3-12.WAV,CATH-TLR3,Primary subject,3,CATH,California Thrasher,Unkown sex,Reproductive adult,sight and sound,5,34,5,0.08,N,118,38,39.79,W,745,10,up road,on TLR,Topanga Lookout Road,Santa Monica mountains,USA,California,Chapparal,CATH processed,2/23/2013,Praat annotation,54,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_TextGrids/2012/Mar/TRKa54-3-12.TextGrid,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_Keys/CATH_2012/Cath_2012SMM.pdf
tSMM0312-6,single microphone,MOC2012,Sennheiser omnidirectional with Telinga parabolic reflector,Marantz PMD650,44,Martin,Cody,3/28/2012,8:56:00,0:04:46,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Tracks/2012/Mar/TRKb06-3-12.WAV,CATH-TLR8,Primary subject,3,CATH,California Thrasher,Unkown sex,Reproductive adult,sight and sound,5,34,5,1.89,N,118,38,23.2,W,766,10,,on TLR,Topanga Lookout Road,Santa Monica mountains,USA,California,Chapparal,CATH processed,2/23/2013,Praat annotation,159,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_TextGrids/2012/Mar/TRKb06-3-12.TextGrid,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_Keys/CATH_2012/Cath_2012SMM.pdf
tSMM0312-7,single microphone,MOC2012,Sennheiser omnidirectional with Telinga parabolic reflector,Marantz PMD650,44,Martin,Cody,3/28/2012,9:08:00,0:03:12,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Tracks/2012/Mar/TRKb07-3-12.WAV,CATH-TLR8,Primary subject,4,CATH,California Thrasher,Unkown sex,Reproductive adult,sight and sound,5,34,5,3.63,N,118,38,20.48,W,767,12,,on TLR,Topanga Lookout Road,Santa Monica mountains,USA,California,Chapparal,CATH processed,2/23/2013,Praat annotation,220,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_TextGrids/2012/Mar/TRKb07-3-12.TextGrid,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_Keys/CATH_2012/Cath_2012SMM.pdf
tSMM0312-9,single microphone,MOC2012,Sennheiser omnidirectional with Telinga parabolic reflector,Marantz PMD650,44,Martin,Cody,3/28/2012,9:44:00,0:06:14,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Tracks/2012/Mar/TRKb09-3-12.WAV,CATH-TLR3,Primary subject,4,CATH,California Thrasher,Unkown sex,Reproductive adult,sight and sound,5,34,5,0.59,N,118,38,29.89,W,746,20,,on TLR,Topanga Lookout Road,Santa Monica mountains,USA,California,Chapparal,CATH processed,2/23/2013,Praat annotation,150,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_TextGrids/2012/Mar/TRKb09-3-12.TextGrid,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_Keys/CATH_2012/Cath_2012SMM.pdf
tSMM0412-10,single microphone,MOC2012,Sennheiser omnidirectional with Telinga parabolic reflector,Marantz PMD650,44,Martin,Cody,4/26/2012,14:58:00,0:01:29,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Tracks/2012/Apr/TRK10-4-12.WAV,CATH-TLR9,Primary subject,3,CATH,California Thrasher,Unkown sex,Reproductive adult,sight and sound,5,34,5,5,N,118,38,23.45,W,723,80,,on TLR,Topanga Lookout Road,Santa Monica mountains,USA,California,Chapparal,CATH processed,2/23/2013,Praat annotation,69,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_TextGrids/2012/Apr/TRK10-4-12.TextGrid,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_Keys/CATH_2012/Cath_2012SMM.pdf
tSMM0412-14,single microphone,MOC2012,Sennheiser omnidirectional with Telinga parabolic reflector,Marantz PMD650,44,Martin,Cody,4/27/2012,7:14:00,0:01:32,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Tracks/2012/Apr/TRK14-4-12.WAV,CATH-TLR7,Primary subject,4,CATH,California Thrasher,Unkown sex,Reproductive adult,sight and sound,5,34,5,3.02,N,118,38,24.95,W,736,50,,on TLR,Topanga Lookout Road,Santa Monica mountains,USA,California,Chapparal,CATH processed,2/23/2013,Praat annotation,4,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_TextGrids/2012/Apr/TRK14-4-12.TextGrid,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_Keys/CATH_2012/Cath_2012SMM.pdf
